carat,depth,table,x,y,z,price
1.0,62.6,57.0,6.35,6.42,4.0,8.775
1.52,62.8,57.0,7.38,7.27,4.6,9.412
0.7,62.9,60.0,5.57,5.49,3.48,7.689
0.36,59.0,57.0,4.71,4.74,2.79,6.724
0.51,62.0,60.0,5.07,5.12,3.16,7.4479999999999995
1.14,63.1,59.0,6.63,6.61,4.18,9.026
0.8,62.7,54.0,5.91,5.95,3.72,8.14
0.31,61.7,55.0,4.36,4.33,2.68,6.771
0.34,62.2,54.0,4.47,4.5,2.79,6.321000000000001
0.5,59.1,59.0,5.19,5.24,3.08,7.44
0.3,62.5,58.0,4.25,4.29,2.67,6.045
1.2,63.3,54.4,6.72,6.78,4.27,8.447000000000001
0.3,61.0,58.0,4.34,4.32,2.64,6.815
0.32,61.0,59.0,4.39,4.36,2.67,6.317
1.01,61.6,56.0,6.46,6.43,3.97,9.695
0.41,63.4,58.0,4.77,4.66,2.99,6.627000000000001
2.04,60.7,62.0,8.3,8.15,4.96,9.63
0.83,61.6,58.0,6.05,6.07,3.73,7.96
1.02,64.6,59.0,6.31,6.29,4.07,8.815
0.34,61.7,56.0,4.51,4.47,2.77,6.903
1.7,63.9,56.0,7.61,7.53,4.84,9.382
0.66,61.2,57.0,5.63,5.58,3.43,7.912999999999999
0.4,61.4,57.0,4.74,4.77,2.92,6.867000000000001
0.3,62.0,56.0,4.31,4.3,2.67,6.8629999999999995
1.23,60.6,57.0,6.98,6.94,4.22,8.691
1.2,62.3,55.0,6.78,6.84,4.24,8.863999999999999
1.17,61.9,56.0,6.73,6.78,4.18,9.19
0.31,60.7,56.0,4.37,4.39,2.66,6.544
0.9,57.4,63.0,6.38,6.33,3.65,7.57
1.03,64.1,62.0,6.37,6.33,4.07,8.055
1.51,59.5,59.0,7.48,7.54,4.47,9.687999999999999
1.0,65.5,57.0,6.26,6.21,4.08,8.164
0.64,62.0,54.0,5.53,5.56,3.44,7.596
1.09,60.9,58.0,6.67,6.63,4.05,9.012
0.77,62.3,58.0,5.86,5.8,3.63,7.4910000000000005
0.25,62.3,53.0,4.08,4.11,2.55,6.662999999999999
1.03,60.7,60.0,6.47,6.52,3.94,8.412
1.12,62.8,55.0,6.69,6.66,4.19,8.514
0.51,59.3,59.0,5.25,5.17,3.09,7.791
0.5,61.9,58.0,5.06,5.09,3.14,6.89
1.51,59.8,65.0,7.36,7.43,4.42,9.45
0.51,60.4,55.0,5.48,5.18,3.16,7.431
0.34,60.4,56.0,4.56,4.54,2.75,6.377999999999999
0.31,61.3,58.0,4.37,4.34,2.67,6.26
1.0,62.9,59.0,6.4,6.47,4.02,8.73
0.73,62.0,53.6,5.76,5.8,3.59,8.422
0.73,60.6,59.0,5.83,5.85,3.54,7.857
0.56,61.9,55.0,5.32,5.28,3.28,7.437
0.32,59.5,57.0,4.47,4.5,2.67,6.167999999999999
1.05,61.3,56.0,6.56,6.59,4.03,8.381
0.7,59.2,60.0,5.75,5.78,3.41,7.776
0.3,62.8,57.0,4.29,4.25,2.68,6.815
1.02,62.5,60.0,6.43,6.36,4.0,8.421
0.7,60.3,60.0,5.77,5.81,3.49,7.746
0.41,62.2,54.0,4.75,4.8,2.97,6.845
0.94,61.2,57.0,6.29,6.33,3.86,8.871
0.42,61.2,56.0,4.8,4.84,2.95,6.938
0.31,62.4,57.0,4.34,4.31,2.7,6.547999999999999
1.03,61.6,56.0,6.46,6.53,4.0,9.071
0.42,61.5,56.0,4.81,4.85,2.97,6.697
0.58,61.4,57.0,5.33,5.38,3.29,7.25
0.35,62.0,56.0,4.54,4.56,2.82,6.42
0.54,64.2,53.8,5.12,5.19,3.31,7.465
0.3,61.8,55.0,4.34,4.36,2.69,6.678
1.03,60.5,60.0,6.52,6.57,3.96,9.04
0.41,62.6,54.0,4.75,4.77,2.98,6.417000000000001
1.21,61.7,56.0,6.85,6.83,4.22,8.776
0.23,59.3,57.0,4.01,4.05,2.39,6.273
0.77,59.4,61.0,5.98,5.94,3.54,8.157
0.38,61.9,56.0,4.63,4.68,2.88,6.522
0.61,61.8,52.0,5.46,5.55,3.4,7.864
0.36,61.3,57.0,4.58,4.56,2.8,6.921
1.7,60.6,59.0,7.64,7.67,4.64,9.351
0.31,61.9,57.0,4.33,4.36,2.69,6.479
1.27,60.6,59.0,7.04,6.96,4.24,8.857999999999999
0.67,60.4,65.0,5.67,5.65,3.42,7.794
1.5,62.7,59.0,7.22,7.3,4.55,9.008
0.51,61.2,55.0,5.18,5.16,3.16,7.54
1.2,61.8,58.0,6.75,6.78,4.18,9.106
0.36,61.1,59.0,4.55,4.59,2.79,6.397
0.3,62.0,58.0,4.26,4.29,2.65,6.489
0.41,61.3,60.0,4.77,4.82,2.94,6.6979999999999995
1.71,63.7,58.0,7.57,7.54,4.81,9.478
0.59,61.7,56.0,5.35,5.45,3.33,7.398
0.97,56.4,66.0,6.59,6.54,3.7,8.31
0.29,60.9,57.0,4.32,4.29,2.62,6.755
0.33,61.7,57.0,4.44,4.41,2.73,7.016
0.29,61.7,58.0,4.23,4.29,2.63,6.223
0.9,62.6,58.0,6.1,6.13,3.83,8.448
0.32,63.1,56.0,4.34,4.38,2.75,6.377999999999999
0.94,62.0,58.0,6.24,6.27,3.88,8.447000000000001
1.51,62.8,59.0,7.3,7.26,4.57,9.356
1.02,61.4,60.0,6.5,6.44,3.97,8.148
1.22,62.7,54.0,6.77,6.83,4.27,8.988999999999999
0.56,60.8,55.0,5.33,5.37,3.25,7.416
0.74,62.9,57.0,5.76,5.79,3.63,7.895
0.52,60.6,56.0,5.22,5.24,3.17,7.667000000000001
0.32,62.0,57.0,4.4,4.37,2.72,6.627999999999999
1.06,62.9,56.0,6.52,6.49,4.09,8.605
1.01,61.7,59.0,6.44,6.37,3.95,8.918
0.91,60.8,57.0,6.24,6.25,3.8,8.435
1.02,61.2,57.0,6.58,6.43,3.98,8.158999999999999
0.7,62.5,61.0,5.72,5.57,3.55,7.86
0.3,62.2,56.0,4.28,4.3,2.67,6.489
0.55,61.6,55.0,5.26,5.28,3.25,7.593999999999999
0.23,61.8,55.0,3.93,3.96,2.43,6.2010000000000005
0.7,64.1,59.0,5.64,5.59,3.6,7.928999999999999
0.35,61.2,58.0,4.51,4.54,2.77,6.56
0.42,61.7,55.0,4.78,4.84,2.97,7.072
0.5,63.4,58.0,5.09,5.01,3.2,7.0520000000000005
0.52,61.8,55.0,5.17,5.19,3.2,7.494
0.31,61.7,59.0,4.34,4.31,2.67,6.848
0.51,59.8,55.0,5.23,5.17,3.11,7.215
0.3,62.2,57.0,4.28,4.31,2.67,6.702000000000001
0.91,61.7,56.0,6.21,6.24,3.84,8.443
0.58,60.8,57.0,5.41,5.42,3.29,7.715
0.33,60.4,60.0,4.51,4.46,2.71,6.957999999999999
0.32,62.5,55.0,4.37,4.4,2.74,6.377999999999999
0.55,62.7,60.0,5.27,5.19,3.28,7.276
0.36,60.7,58.0,4.62,4.57,2.79,6.921
0.32,61.0,56.0,4.4,4.42,2.69,6.172000000000001
0.81,62.7,58.0,5.9,5.96,3.72,7.99
1.02,61.1,59.0,6.41,6.45,3.93,8.402999999999999
0.6,62.7,60.1,5.31,5.36,3.35,7.53
1.12,61.5,57.0,6.65,6.67,4.1,9.24
2.0,62.4,55.0,8.03,7.94,4.99,9.645
0.92,62.0,58.0,6.18,6.21,3.84,8.533999999999999
0.91,62.0,56.0,6.18,6.23,3.85,8.065
1.6,62.0,55.0,7.49,7.54,4.66,9.821
0.53,60.3,56.0,5.29,5.33,3.2,7.7379999999999995
1.7,61.5,55.0,7.69,7.73,4.74,9.695
1.31,61.0,59.0,7.05,7.01,4.29,8.669
1.05,65.5,57.0,6.38,6.34,4.17,8.642999999999999
1.23,61.2,59.0,6.88,6.81,4.19,8.838
0.41,62.2,54.0,4.79,4.76,2.97,7.125
0.39,61.7,57.0,4.65,4.68,2.88,6.667999999999999
0.51,62.1,56.0,5.11,5.16,3.19,7.4879999999999995
0.55,61.5,57.0,5.27,5.23,3.23,7.527
0.75,60.6,56.0,5.94,5.9,3.59,7.789
0.81,62.3,54.0,5.94,5.98,3.72,8.024
0.72,61.7,56.0,5.77,5.81,3.57,8.306000000000001
0.8,60.0,60.0,6.1,5.97,3.66,7.644
1.0,63.0,60.0,6.34,6.24,3.97,8.351
1.09,62.7,58.0,6.6,6.55,4.12,8.564
1.0,62.8,59.0,6.43,6.38,4.02,8.967
0.4,62.2,56.0,4.71,4.75,2.94,6.39
1.0,62.6,57.0,6.4,6.37,4.0,8.405
1.36,60.1,56.0,7.23,7.18,4.38,8.538
0.76,61.0,55.0,5.92,5.89,3.6,8.071
1.0,61.6,56.0,6.42,6.47,3.97,8.702
0.52,62.1,54.0,5.15,5.18,3.21,8.124
1.42,61.7,56.0,7.22,7.27,4.47,8.98
1.01,61.2,61.0,6.47,6.41,3.94,8.449
0.42,61.9,59.0,4.81,4.75,2.96,6.931
0.73,62.8,55.0,5.73,5.76,3.61,7.796
0.54,61.4,57.0,5.25,5.2,3.21,7.4879999999999995
1.01,60.5,58.0,6.47,6.39,3.89,8.429
1.2,63.3,57.0,6.7,6.66,4.23,8.456
0.75,62.3,58.0,5.78,5.81,3.61,7.98
1.02,61.0,57.0,6.48,6.5,3.96,8.899
0.34,62.1,57.0,4.52,4.46,2.79,7.76
0.3,60.0,60.0,4.36,4.38,2.62,6.265
0.31,61.9,55.0,4.37,4.39,2.71,6.077999999999999
0.3,62.3,57.0,4.25,4.29,2.66,6.787000000000001
1.52,59.1,58.0,7.48,7.45,4.41,9.206
0.43,61.6,55.0,4.87,4.9,3.01,6.547999999999999
0.47,60.0,60.1,5.04,5.06,3.03,7.125
0.52,61.4,55.3,5.18,5.21,3.19,7.579
1.09,61.7,59.0,6.64,6.62,4.09,8.596
0.72,64.1,57.0,5.64,5.71,3.64,7.72
1.31,62.2,57.0,6.96,7.0,4.34,8.777000000000001
0.32,62.2,55.0,4.4,4.38,2.73,6.985
0.76,59.6,57.0,5.91,5.86,3.51,7.935
0.87,62.6,56.0,6.17,6.08,3.84,8.321
0.33,60.6,58.0,4.45,4.49,2.71,6.515
0.56,62.1,57.0,5.27,5.3,3.28,7.506
0.31,60.5,60.0,4.37,4.39,2.65,6.525
0.34,62.0,54.0,4.46,4.48,2.77,6.653
1.01,62.2,56.0,6.45,6.42,4.0,8.492
0.51,62.1,55.0,5.14,5.2,3.21,7.5520000000000005
0.4,59.7,58.0,4.83,4.79,2.87,6.985
1.0,63.7,57.0,6.34,6.31,4.03,8.091000000000001
0.59,60.7,56.0,5.46,5.41,3.3,7.36
0.4,61.4,57.0,4.78,4.75,2.92,7.047999999999999
1.24,62.0,55.0,6.93,6.89,4.29,9.486
0.52,62.9,59.0,5.12,5.15,3.23,7.236000000000001
0.53,61.4,56.0,5.21,5.25,3.21,7.87
0.4,60.4,57.0,4.76,4.77,2.88,6.632999999999999
0.8,62.5,56.0,5.92,5.96,3.71,7.979
1.21,61.6,58.0,6.88,6.79,4.21,9.066
0.32,61.1,57.0,4.41,4.43,2.7,6.822
1.2,62.1,56.5,6.8,6.84,4.23,8.734
0.33,61.9,59.0,4.46,4.4,2.74,6.611000000000001
0.72,59.3,60.0,5.91,5.86,3.49,7.6160000000000005
0.51,63.3,57.0,5.07,5.1,3.22,7.54
0.43,62.5,54.0,4.83,4.86,3.03,7.184
1.51,64.0,58.0,7.24,7.27,4.64,8.844
0.34,61.7,56.0,4.53,4.48,2.78,6.64
0.91,58.3,60.0,6.33,6.4,3.71,8.181000000000001
1.0,62.7,56.0,6.39,6.36,4.0,8.481
0.51,61.7,55.0,5.17,5.14,3.18,7.485
0.74,62.4,59.0,5.73,5.8,3.6,8.017999999999999
2.0,58.9,57.0,8.09,58.9,8.06,9.41
0.52,61.9,55.0,5.19,5.21,3.22,7.497000000000001
0.33,61.7,56.0,4.46,4.42,2.74,6.957999999999999
0.41,62.9,58.0,4.7,4.75,2.97,6.672999999999999
0.74,62.8,55.0,5.75,5.78,3.62,7.8629999999999995
1.07,61.4,56.0,6.55,6.65,4.05,9.197000000000001
0.5,62.8,61.0,5.07,5.03,3.17,7.4110000000000005
0.52,59.2,57.0,5.28,5.37,3.15,7.261
1.7,60.7,59.0,7.63,7.7,4.65,9.352
1.5,62.5,59.0,7.23,7.27,4.53,9.447000000000001
0.43,61.9,55.0,4.85,4.87,3.01,7.096
2.36,59.4,58.0,8.69,8.75,5.18,9.839
1.51,60.6,59.0,7.45,7.41,4.5,9.261000000000001
0.88,62.4,55.0,6.12,6.16,3.83,8.091000000000001
1.74,61.6,59.0,7.7,7.62,4.72,9.066
1.7,61.2,59.0,7.62,7.55,4.64,9.338
1.21,61.3,57.0,6.9,6.86,4.22,9.091000000000001
1.02,60.4,58.0,6.51,6.47,3.92,8.764
0.52,61.7,55.0,5.17,5.2,3.2,7.47
1.01,59.4,59.0,6.49,6.51,3.86,8.258
1.03,62.9,53.0,6.45,6.5,4.07,8.604
0.4,61.8,58.0,4.69,4.73,2.91,7.067
0.41,61.9,55.0,4.79,4.78,2.96,7.266
1.08,63.0,56.0,6.5,6.52,4.1,8.666
0.41,61.8,57.0,4.75,4.8,2.95,7.079
1.06,61.3,57.0,6.55,6.6,4.03,8.277000000000001
1.56,61.2,55.0,7.47,7.57,4.6,9.266
1.51,61.9,57.0,7.42,7.35,4.57,9.388
0.32,61.7,56.0,4.4,4.43,2.72,6.51
0.71,63.1,57.0,5.65,5.61,3.55,7.699
0.32,62.9,58.0,4.33,4.35,2.73,6.068
2.01,60.0,56.0,8.17,8.22,4.92,9.754
0.31,61.9,56.0,4.32,4.37,2.69,6.455
0.37,63.1,55.0,4.59,4.63,2.91,6.37
0.76,57.7,63.0,5.97,6.05,3.47,7.794
1.0,61.2,56.0,6.47,6.5,3.97,9.017000000000001
0.76,62.9,54.0,5.82,5.85,3.67,7.547999999999999
0.77,62.7,54.0,5.84,5.89,3.67,8.286
0.32,61.3,60.0,4.33,4.38,2.67,6.33
0.91,62.5,61.0,6.19,6.1,3.84,8.397
0.55,61.7,55.0,5.29,5.31,3.27,7.034
1.5,59.1,62.0,7.38,7.42,4.37,9.325
0.3,61.1,61.0,4.29,4.32,2.63,6.159
1.23,62.3,58.0,6.78,6.81,4.23,8.811
1.11,61.3,56.0,6.74,6.68,4.12,8.738999999999999
0.31,61.4,58.0,4.35,4.31,2.66,6.385
0.5,64.0,56.0,5.04,5.02,3.22,7.443
1.51,64.1,60.0,7.18,7.11,4.58,9.137
1.01,60.5,56.0,6.43,6.49,3.91,8.406
1.12,61.2,58.0,6.7,6.67,4.09,9.171
0.3,62.1,56.0,4.27,4.3,2.66,6.292999999999999
1.0,60.2,62.0,6.46,6.43,3.88,8.415
1.51,63.2,56.0,7.28,7.22,4.58,9.529
0.52,61.4,57.0,5.17,5.21,3.19,7.047999999999999
0.3,61.5,57.0,4.31,4.34,2.66,6.405
0.7,61.4,59.0,5.67,5.7,3.49,7.746
0.26,61.8,56.0,4.12,4.14,2.55,6.105
0.32,62.2,55.0,4.4,4.38,2.73,6.985
0.32,62.4,54.0,4.37,4.38,2.73,6.593
1.09,62.7,56.0,6.55,6.59,4.12,8.721
0.41,61.9,56.0,4.75,4.78,2.95,7.079
0.33,62.9,55.0,4.41,4.46,2.79,6.0729999999999995
0.9,62.1,58.0,6.08,6.13,3.79,8.103
1.71,61.4,57.0,7.65,7.72,4.72,9.744
0.71,62.1,60.0,5.72,5.68,3.54,7.99
1.0,62.6,61.0,6.29,6.32,3.95,8.515
0.38,61.6,55.0,4.72,4.67,2.89,7.07
0.75,59.7,62.0,5.85,5.88,3.5,7.8229999999999995
0.91,63.6,56.0,6.11,6.13,3.89,8.329
0.43,61.1,58.0,4.88,4.84,2.97,7.015
1.01,62.5,58.0,6.39,6.41,4.0,8.453
0.75,62.9,56.0,5.76,5.72,3.61,7.37
0.7,60.9,58.0,5.68,5.74,3.48,7.547000000000001
1.25,60.3,54.0,7.0,7.03,4.23,8.911
3.22,62.6,55.0,9.49,9.42,5.92,9.437000000000001
1.65,61.0,58.0,7.66,7.62,4.66,9.381
1.59,61.3,57.0,7.43,7.52,4.58,8.98
0.35,60.2,60.0,4.54,4.57,2.74,6.506
0.23,62.6,57.0,3.92,3.88,2.44,6.297000000000001
2.05,63.7,61.0,8.03,7.99,5.1,9.699
0.3,62.1,54.0,4.32,4.35,2.69,6.38
0.3,62.1,56.0,4.32,4.28,2.67,6.654
0.3,63.4,60.0,4.25,4.23,2.69,6.317
0.45,61.9,56.0,4.93,4.95,3.06,6.886
0.8,63.6,57.0,5.82,5.91,3.73,8.177
1.23,61.2,58.0,6.93,6.87,4.22,9.141
2.02,61.5,58.0,8.14,8.1,4.99,9.751
0.52,61.8,56.0,5.16,5.19,3.2,7.7410000000000005
1.22,62.9,53.8,6.79,6.83,4.29,8.818999999999999
1.25,60.4,59.0,6.96,6.92,4.19,8.906
1.01,60.7,58.0,6.52,6.49,3.95,8.862
0.9,66.8,55.0,5.98,5.9,3.97,8.054
0.32,61.0,59.0,4.36,4.39,2.67,6.068
1.01,60.2,61.0,6.49,6.43,3.89,8.177999999999999
0.7,63.4,61.0,5.58,5.62,3.55,7.632999999999999
0.3,61.4,56.0,4.33,4.34,2.66,6.045
0.35,61.1,56.0,4.54,4.57,2.78,6.597
1.01,63.2,59.0,6.38,6.35,4.02,8.411
0.44,62.1,55.0,4.88,4.91,3.04,6.587999999999999
1.07,62.6,58.0,6.49,6.57,4.09,8.401
0.32,61.6,54.0,4.42,4.45,2.73,6.562
0.71,62.3,56.0,5.68,5.72,3.55,7.726
0.35,62.4,55.0,4.49,4.52,2.81,6.5
0.43,61.0,56.0,4.9,4.93,3.0,6.906000000000001
0.76,61.5,55.0,5.88,5.93,3.63,7.894
1.26,53.2,61.0,7.44,7.36,3.94,8.51
2.39,62.2,55.0,8.58,8.56,5.33,9.796
0.36,62.3,54.0,4.59,4.62,2.87,6.361000000000001
2.08,59.0,59.0,8.37,8.41,4.95,9.661
0.51,62.5,55.0,5.08,5.13,3.19,7.412000000000001
0.47,61.8,60.0,4.98,4.95,3.07,7.005
1.03,62.4,57.0,6.47,6.39,4.01,9.06
1.73,62.4,60.0,7.6,7.55,4.73,9.158
0.23,61.8,59.0,3.92,3.95,2.43,6.142
1.14,58.7,60.0,6.82,6.88,4.02,8.978
0.54,61.6,54.0,5.25,5.27,3.24,7.857
0.5,62.7,57.0,5.06,5.08,3.18,7.148
0.7,61.0,57.0,5.71,5.74,3.5,7.735
0.72,61.2,57.0,5.73,5.78,3.53,8.486
0.5,62.1,58.0,5.03,5.08,3.14,7.468999999999999
0.32,61.3,56.0,4.44,4.4,2.71,6.8020000000000005
0.31,61.0,58.0,4.39,4.37,2.67,6.771
0.32,60.9,56.0,4.42,4.44,2.7,6.26
1.04,60.7,59.0,6.5,6.54,3.96,8.406
1.01,63.0,56.0,6.34,6.4,4.01,9.02
0.35,60.4,58.0,4.58,4.53,2.75,6.968999999999999
0.7,62.5,60.0,5.67,5.62,3.53,8.134
1.07,60.5,59.0,6.59,6.67,4.01,8.363
0.3,62.9,58.0,4.29,4.26,2.69,6.41
0.33,61.2,56.0,4.48,4.5,2.75,6.864
1.64,59.2,58.0,7.76,7.68,4.57,9.294
1.03,63.9,59.0,6.38,6.35,4.07,8.804
0.58,61.4,58.0,5.37,5.34,3.29,7.693
1.27,61.1,58.0,6.96,6.88,4.23,8.968
0.33,60.9,56.0,4.47,4.5,2.73,6.881
0.71,59.3,55.0,5.83,5.9,3.48,7.853
0.41,61.0,61.0,4.77,4.8,2.92,6.894
0.38,61.7,59.0,4.6,4.64,2.85,6.45
0.56,61.2,56.0,5.35,5.3,3.26,7.632999999999999
0.36,60.3,57.0,4.6,4.63,2.78,7.221
0.3,63.5,55.0,4.25,4.28,2.71,6.405
1.13,62.0,58.0,6.64,6.68,4.13,8.572000000000001
1.22,61.7,55.2,6.84,6.9,4.24,8.71
0.3,62.3,57.0,4.26,4.28,2.66,6.5
0.56,62.5,56.0,5.28,5.24,3.29,7.455
0.3,60.1,60.0,4.32,4.3,2.59,7.0
0.7,66.5,55.0,5.51,5.47,3.65,7.757000000000001
1.28,62.1,62.0,6.88,6.83,4.26,8.734
0.27,61.0,56.0,4.17,4.19,2.55,6.51
1.13,61.8,57.0,6.66,6.7,4.13,8.851
1.15,62.2,59.0,6.66,6.71,4.16,8.628
0.7,63.5,56.0,5.65,5.68,3.6,7.814
0.38,64.4,57.0,4.54,4.59,2.94,6.581
0.41,61.1,56.0,4.78,4.81,2.93,7.007999999999999
1.21,62.2,58.0,6.85,6.81,4.25,8.987
0.38,62.2,54.0,4.64,4.66,2.89,6.492000000000001
0.43,62.4,56.0,4.79,4.83,3.0,6.675
1.2,62.7,58.0,6.71,6.66,4.19,8.772
0.27,60.2,57.0,4.19,4.21,2.53,6.153
1.79,62.6,56.0,7.81,7.76,4.87,9.609
0.31,61.4,56.0,4.34,4.37,2.67,6.353
1.01,63.1,58.0,6.34,6.3,3.99,8.933
0.41,61.3,55.0,4.83,4.79,2.95,6.981
0.3,62.3,57.0,4.3,4.27,2.67,6.7379999999999995
1.22,61.4,58.0,6.85,6.87,4.21,8.732000000000001
0.46,62.0,56.0,4.96,4.98,3.07,7.36
0.81,61.6,56.0,6.03,5.98,3.7,8.033999999999999
0.71,63.2,57.0,5.67,5.72,3.6,7.822
2.38,62.6,59.0,8.49,8.52,5.32,9.687999999999999
1.3,61.5,55.0,7.07,7.03,4.34,9.1
1.0,63.7,60.0,6.24,6.29,3.99,8.533
1.5,65.3,57.0,7.15,7.09,4.65,8.862
0.32,61.7,55.0,4.37,4.41,2.71,6.468999999999999
0.8,63.9,57.0,5.84,5.81,3.72,7.882000000000001
1.19,61.5,57.0,6.79,6.83,4.19,8.207
0.5,62.4,59.0,5.09,5.0,3.15,7.0
1.2,60.6,58.0,6.82,6.88,4.15,8.787
1.01,61.4,57.0,6.44,6.5,3.97,8.879
0.51,60.2,58.0,5.24,5.2,3.14,7.614
0.55,61.3,54.0,5.28,5.36,3.26,7.103
0.92,60.3,56.0,6.32,6.35,3.82,8.293
1.22,59.2,60.0,6.97,6.9,4.1,7.901
2.0,62.3,57.0,8.12,8.05,5.03,9.262
1.22,62.5,59.0,6.78,6.83,4.25,8.844
0.77,60.9,60.0,5.91,5.88,3.59,7.957999999999999
1.01,62.7,56.0,6.35,6.4,4.0,8.324
0.71,62.5,57.0,5.73,5.7,3.57,8.02
0.3,60.6,60.0,4.36,4.39,2.65,6.405
2.01,63.1,56.0,8.05,8.0,5.06,9.378
2.03,58.8,59.0,8.23,8.28,4.85,9.804
0.71,62.6,57.0,5.67,5.7,3.56,7.983
0.7,70.6,56.0,5.45,5.35,3.81,7.511
0.4,60.4,63.0,4.68,4.72,2.84,6.672999999999999
0.77,61.3,60.0,5.9,5.88,3.61,7.933
1.53,62.6,57.0,7.37,7.33,4.6,9.182
0.7,64.2,58.0,5.59,5.62,3.6,7.479
0.3,61.9,55.0,4.31,4.32,2.67,6.522
0.72,58.9,58.0,5.88,5.91,3.47,7.881
0.33,63.0,57.0,4.41,4.39,2.77,6.412999999999999
0.53,62.5,56.0,5.19,5.18,3.24,7.382000000000001
0.71,63.7,57.0,5.63,5.67,3.6,7.859
0.9,63.8,61.0,6.09,6.05,3.87,8.236
0.42,61.4,56.0,4.85,4.82,2.97,7.236000000000001
0.31,61.4,58.0,4.34,4.39,2.68,6.347
0.32,61.6,61.0,4.36,4.4,2.7,6.042999999999999
0.31,63.7,56.0,4.3,4.27,2.73,6.687
0.35,62.4,57.0,4.52,4.49,2.81,6.919
0.24,61.8,55.0,4.0,4.03,2.48,6.519
0.71,60.6,56.0,5.76,5.8,3.5,7.976
0.38,60.0,60.0,4.71,4.76,2.84,6.97
0.23,61.6,54.0,3.97,3.99,2.45,6.477
0.52,61.7,56.0,5.18,5.16,3.19,7.56
0.7,61.2,62.0,6.65,5.73,3.48,7.782
0.61,60.8,60.0,5.42,5.42,3.31,7.135
1.21,63.0,59.0,6.75,6.7,4.24,9.321
0.78,61.9,56.0,5.88,5.94,3.66,8.232999999999999
1.64,61.8,53.0,7.62,7.63,4.71,9.646
0.54,61.2,56.0,5.24,5.28,3.22,7.452999999999999
0.57,61.1,61.0,5.34,5.37,3.27,7.047999999999999
0.73,61.2,59.0,5.84,5.82,3.57,7.78
0.35,62.0,55.0,4.53,4.47,2.79,6.968999999999999
0.31,61.5,58.0,4.34,4.31,2.66,6.81
0.37,61.6,56.0,4.65,4.61,2.85,7.042999999999999
0.41,61.7,56.0,4.8,4.77,2.95,6.9670000000000005
0.43,61.2,58.0,4.83,4.88,2.97,6.962000000000001
0.54,62.0,55.0,5.21,5.24,3.24,7.416
0.54,61.6,56.0,5.23,5.26,3.23,7.47
2.04,62.4,58.0,8.17,8.08,5.07,9.201
0.4,61.6,56.0,4.68,4.74,2.9,6.39
1.03,58.8,62.0,6.58,6.51,3.85,8.311
0.44,61.1,56.0,4.92,4.96,3.02,6.693
0.56,59.9,60.0,5.3,5.35,3.19,7.115
0.38,61.9,57.0,4.66,4.61,2.87,6.87
1.02,62.8,57.0,6.38,6.35,4.0,8.527999999999999
0.31,59.4,59.0,4.44,4.41,2.63,6.547999999999999
1.06,61.1,57.0,6.54,6.61,4.02,9.022
0.52,61.7,57.0,5.17,5.1,3.17,7.435
1.28,61.8,57.0,7.02,6.97,4.32,8.869
0.29,60.6,57.0,4.28,4.31,2.6,6.5120000000000005
1.08,61.0,59.0,6.66,6.61,4.05,9.105
1.0,60.2,61.0,6.44,6.48,3.89,8.256
1.23,61.9,56.0,6.89,6.93,4.28,8.549
0.5,61.4,60.0,5.18,5.03,3.14,6.733
0.83,61.3,57.0,6.02,6.05,3.7,8.047
1.22,61.2,59.0,6.86,6.9,4.21,8.588
0.58,61.6,60.0,5.34,5.35,3.29,8.056000000000001
1.07,60.0,60.0,6.65,6.61,3.98,8.541
0.52,61.1,56.0,5.19,5.23,3.18,7.178999999999999
0.71,63.3,59.0,5.62,5.66,3.57,7.98
0.3,60.6,58.0,4.36,4.35,2.64,6.778
1.0,61.6,58.0,6.44,6.42,3.96,8.744
0.77,58.2,60.0,6.01,5.95,3.48,7.766
1.31,61.7,56.0,7.02,7.04,4.34,9.318
1.12,60.9,57.0,6.68,6.79,4.1,9.101
1.01,60.1,58.0,6.54,6.39,3.89,8.062000000000001
0.73,59.6,56.0,5.89,5.85,3.5,7.68
0.41,61.2,57.0,4.8,4.77,2.93,6.981
0.4,61.9,55.0,4.73,4.75,2.93,6.586
1.86,62.5,60.0,7.9,7.8,4.91,9.266
0.33,62.1,56.0,4.44,4.48,2.77,6.6610000000000005
1.15,61.8,56.0,6.72,6.75,4.16,9.155
1.51,62.0,57.0,7.36,7.28,4.54,8.991
0.31,62.1,55.0,4.35,4.34,2.7,6.952999999999999
0.43,62.1,55.0,4.83,4.86,3.01,7.096
0.7,61.7,57.0,5.68,5.71,3.51,8.352
1.05,59.8,59.0,6.57,6.75,3.98,8.945
0.36,61.9,56.0,4.58,4.53,2.82,6.697
0.4,63.5,56.0,4.68,4.7,2.98,6.693
1.51,60.4,59.0,7.3,7.27,4.4,8.97
0.92,61.5,59.0,6.27,6.21,3.84,8.02
1.11,61.9,55.0,6.65,6.66,4.12,8.581
1.01,61.9,57.0,6.43,6.39,3.97,8.472000000000001
2.01,61.6,56.0,8.17,8.13,5.02,9.628
0.56,61.1,56.0,5.3,5.33,3.25,7.916
0.37,59.7,59.0,4.64,4.68,2.78,6.615
1.52,62.3,56.0,7.34,7.24,4.54,8.908
0.73,61.5,55.0,5.79,5.85,3.58,7.721
0.4,63.6,57.0,4.69,4.65,2.97,6.782
0.61,62.0,54.0,5.46,5.48,3.39,7.221
