carat,depth,table,x,y,z,price,color_num,cut_num
0.38,62.5,53.7,4.64,4.66,2.91,6.541,2,5
0.5,62.8,60.0,5.08,5.02,3.17,7.4239999999999995,1,4
0.67,62.9,56.0,5.65,5.6,3.54,7.506,6,4
0.71,64.0,57.0,5.66,5.68,3.63,7.939,1,3
0.4,62.3,56.0,4.67,4.7,2.92,6.75,5,5
0.4,62.2,59.0,4.74,4.71,2.94,6.882000000000001,1,4
0.84,61.5,54.0,6.07,6.13,3.75,8.091000000000001,6,5
0.9,60.0,61.0,6.19,6.22,3.72,8.23,7,2
1.09,61.2,57.0,6.62,6.66,4.06,9.023,7,5
1.26,63.2,57.0,6.86,6.81,4.32,8.577,3,5
1.01,60.1,60.0,6.54,6.5,3.92,8.326,4,5
0.73,62.8,55.0,5.71,5.75,3.6,7.694,4,3
0.3,63.7,54.0,4.25,4.23,2.7,6.227,7,2
0.31,62.3,55.0,4.32,4.35,2.7,6.599,6,3
0.3,62.6,62.0,4.21,4.25,2.65,6.42,1,3
0.72,60.1,56.0,5.85,5.88,3.52,8.046,4,5
0.92,64.9,58.0,6.1,6.04,3.94,8.045,2,1
0.43,63.4,57.0,4.81,4.84,3.06,6.605,1,2
0.97,61.6,53.0,6.43,6.4,3.95,7.765,5,5
1.5,62.5,59.0,7.28,7.32,4.56,9.408999999999999,7,4
0.53,63.2,55.0,5.15,5.13,3.25,7.454,7,3
0.31,61.8,56.0,4.34,4.36,2.69,6.522,1,5
0.7,61.7,62.0,5.64,5.68,3.49,7.851,1,3
1.51,62.9,55.0,7.22,7.28,4.56,8.971,2,2
2.04,62.4,58.0,8.08,8.17,5.07,9.183,7,4
1.03,62.0,58.0,6.43,6.51,4.01,8.392999999999999,2,3
0.43,61.6,57.0,4.85,4.8,2.97,6.9239999999999995,2,5
0.51,62.5,57.0,5.06,5.09,3.17,7.271,1,3
0.5,61.9,56.0,5.08,5.13,3.16,7.251,5,5
0.55,61.7,55.0,5.27,5.3,3.27,7.52,4,5
0.38,62.2,54.0,4.68,4.71,2.92,7.114,2,5
1.5,64.3,60.0,7.14,7.23,4.62,9.187000000000001,4,2
0.3,61.4,55.0,4.32,4.34,2.66,6.73,1,5
1.88,62.2,57.0,7.79,7.86,4.87,9.517999999999999,5,3
1.11,60.7,59.0,6.6,6.65,4.02,9.01,7,3
0.31,62.5,57.0,4.36,4.31,2.71,6.952999999999999,7,5
0.34,64.0,57.0,4.43,4.38,2.82,6.795,4,2
1.21,60.5,58.0,6.95,6.89,4.19,8.747,5,5
0.7,62.0,55.0,5.74,5.71,3.55,7.92,2,5
0.7,62.4,55.0,5.65,5.7,3.54,8.004,2,5
0.36,61.0,57.0,4.6,4.62,2.81,6.774,2,5
1.16,62.4,55.0,6.69,6.77,4.2,8.524,1,3
0.81,62.4,57.0,5.91,5.99,3.71,7.97,1,3
0.53,61.7,56.0,5.23,5.15,3.2,7.468999999999999,6,5
1.12,62.4,54.0,6.65,6.68,4.16,8.552,4,5
1.51,61.4,60.0,7.3,7.38,4.51,9.329,1,3
1.72,62.0,58.0,7.68,7.65,4.75,9.609,2,4
0.5,62.1,60.0,5.06,5.02,3.13,7.106,4,4
1.0,62.6,59.0,6.29,6.33,3.95,8.485,7,3
0.31,61.5,54.0,4.39,4.43,2.71,6.489,7,5
0.41,61.8,59.0,4.76,4.72,2.93,6.9670000000000005,7,4
0.52,62.4,56.0,5.15,5.11,3.2,7.504,7,5
1.5,58.9,59.0,7.34,7.43,4.35,9.252,4,3
0.9,59.9,58.0,6.22,6.27,3.74,8.158,7,4
0.5,62.2,54.0,5.08,5.11,3.17,7.393,1,5
1.5,60.3,58.0,7.47,7.39,4.48,9.581,2,4
1.21,61.1,57.0,6.83,6.91,4.2,8.711,4,5
0.32,63.0,57.0,4.37,4.33,2.74,6.474,4,5
0.33,60.8,56.0,4.42,4.46,2.7,6.766,7,5
0.31,61.2,58.0,4.38,4.34,2.67,6.479,1,4
0.84,63.6,57.0,5.98,5.93,3.79,8.107000000000001,7,2
1.0,62.9,56.0,6.42,6.34,4.01,8.734,7,4
1.12,60.8,57.0,6.74,6.69,4.08,8.807,7,5
0.41,61.9,56.0,4.75,4.78,2.95,6.718,4,5
0.5,61.1,64.0,5.05,5.07,3.09,7.225,6,2
0.47,61.9,55.0,4.98,5.0,3.09,7.484,2,5
0.7,61.8,56.0,5.68,5.75,3.53,7.835,2,5
1.16,60.8,65.0,6.78,6.75,4.11,8.326,2,2
1.21,61.3,56.0,6.86,6.9,4.22,9.544,6,5
0.51,62.0,55.0,5.12,5.14,3.18,7.202999999999999,1,5
1.01,61.9,56.0,6.43,6.47,3.99,8.625,1,5
0.43,62.4,60.0,4.82,4.79,3.0,6.93,6,4
0.51,66.5,58.0,4.95,4.89,3.27,7.011,6,1
1.09,60.9,59.0,6.64,6.59,4.03,8.591000000000001,2,4
1.01,63.4,58.0,6.33,6.28,4.0,8.449,7,3
1.1,62.5,56.0,6.56,6.63,4.12,8.392999999999999,4,3
1.01,62.5,61.0,6.37,6.33,3.97,8.298,2,4
1.71,61.7,59.0,7.63,7.7,4.73,9.07,3,4
1.05,63.2,56.0,6.51,6.47,4.1,8.523,4,3
0.31,63.2,57.0,4.35,4.32,2.74,6.443,4,3
0.9,60.2,59.0,6.27,6.23,3.76,8.263,7,4
0.57,62.2,59.0,5.29,5.26,3.28,7.729,1,4
0.37,60.3,56.0,4.67,4.7,2.83,6.525,7,5
1.0,59.6,58.0,6.55,6.5,3.89,8.432,5,4
0.71,60.3,60.0,5.81,5.76,3.49,7.899,7,4
1.28,62.0,57.0,6.97,6.96,4.32,9.158999999999999,7,5
0.31,63.5,56.0,4.33,4.3,2.74,6.497000000000001,2,3
1.07,62.8,57.0,6.58,6.5,4.11,8.41,4,5
0.74,62.7,58.0,5.77,5.72,3.6,8.08,1,4
0.42,61.1,56.0,4.87,4.82,2.96,7.119,7,5
1.5,62.9,58.0,7.25,7.31,4.58,9.062000000000001,3,3
0.59,61.1,57.0,5.39,5.41,3.3,7.976,1,5
0.3,62.2,57.0,4.25,4.27,2.65,5.976,5,3
0.37,61.4,55.0,4.62,4.66,2.85,6.9910000000000005,1,5
0.41,61.4,56.0,4.8,4.77,2.94,7.017,4,5
0.31,61.7,56.0,4.38,4.34,2.69,6.26,7,5
0.47,65.2,59.0,4.75,4.82,3.12,6.718999999999999,1,1
2.18,63.0,58.0,8.23,8.17,5.22,9.493,5,4
0.31,61.8,59.0,4.33,4.35,2.68,6.7989999999999995,2,3
0.33,61.3,61.0,4.47,4.43,2.73,6.541,7,4
1.22,59.3,58.0,6.97,6.99,4.14,9.18,7,3
0.55,61.8,54.0,5.26,5.29,3.26,7.564,6,5
0.52,62.2,56.0,5.13,5.16,3.2,7.553,7,5
0.34,62.4,59.0,4.4,4.44,2.76,6.439,5,4
1.08,63.0,59.0,6.56,6.5,4.11,8.926,7,4
2.01,62.2,56.0,8.03,8.05,5.0,9.812000000000001,4,5
0.33,62.6,57.0,4.37,4.42,2.75,6.582999999999999,1,5
0.29,61.9,55.0,4.25,4.28,2.64,6.155,7,3
0.34,62.7,57.0,4.51,4.48,2.82,6.409,7,5
1.02,61.9,57.0,6.53,6.42,4.01,9.128,2,5
0.32,61.3,57.0,4.4,4.44,2.71,6.834,2,5
0.33,62.6,56.0,4.39,4.42,2.75,6.412999999999999,4,5
0.52,59.1,60.0,5.24,5.19,3.08,7.349,7,3
0.5,60.8,63.0,5.1,5.13,3.11,7.27,6,3
1.01,61.4,60.0,6.33,6.38,3.9,8.426,6,3
1.02,57.1,61.0,6.57,6.66,3.78,8.317,4,2
1.65,62.1,56.0,7.68,7.65,4.76,9.411,4,5
0.43,62.0,57.0,4.87,4.84,3.01,7.172999999999999,1,5
2.15,61.7,55.0,8.43,8.24,5.14,9.583,5,5
0.3,62.9,56.0,4.29,4.27,2.69,6.872000000000001,6,5
0.34,61.9,57.0,4.48,4.52,2.78,6.715,2,3
0.71,61.6,55.0,5.74,5.78,3.55,7.8389999999999995,7,5
0.3,60.7,57.0,4.35,4.37,2.65,6.537999999999999,7,3
0.97,61.6,56.0,6.31,6.39,3.91,8.464,7,5
1.01,63.1,54.0,6.37,6.43,4.04,8.357000000000001,6,2
1.25,61.0,59.0,6.98,6.89,4.23,8.713,5,4
1.25,61.8,56.0,6.92,6.94,4.28,8.568,5,5
0.32,63.4,55.0,4.35,4.36,2.76,6.33,1,2
0.91,62.8,59.0,6.19,6.14,3.87,7.974,3,4
0.32,61.8,55.0,4.41,4.42,2.73,6.33,4,5
0.51,63.6,57.0,5.08,5.05,3.22,7.361000000000001,6,2
0.31,62.0,55.0,4.35,4.38,2.7,6.685,1,5
0.41,61.7,57.0,4.78,4.75,2.94,6.867999999999999,7,4
1.0,62.5,57.0,6.38,6.45,4.01,8.879,1,5
1.07,61.3,57.0,6.6,6.62,4.05,8.965,4,5
1.01,63.3,54.0,6.34,6.36,4.02,8.466000000000001,5,3
1.35,57.9,60.0,7.33,7.29,4.23,8.395,5,2
0.72,61.5,55.0,5.79,5.82,3.57,7.792000000000001,7,5
2.1,62.9,57.0,8.19,8.12,5.13,9.833,4,5
2.01,61.8,59.0,8.15,8.09,5.02,9.623,7,4
1.5,61.0,56.8,7.36,7.4,4.5,9.355,4,5
1.59,59.9,60.0,7.61,7.57,4.55,9.156,5,4
2.14,61.9,56.0,8.22,8.26,5.1,9.568999999999999,5,5
1.03,63.0,59.0,6.44,6.39,4.04,8.64,6,4
1.42,61.9,55.0,7.19,7.24,4.47,8.958,3,5
1.51,61.6,56.0,7.34,7.37,4.53,9.585,7,5
0.3,61.5,58.0,4.28,4.31,2.64,6.117999999999999,5,5
0.79,62.0,56.0,5.91,5.94,3.67,8.177999999999999,7,5
2.04,62.0,56.0,8.18,8.23,5.09,9.7,4,5
0.71,58.2,64.0,5.82,5.77,3.37,7.551,7,2
0.73,61.0,61.0,5.81,5.74,3.52,7.456,6,4
1.01,62.2,57.0,6.41,6.35,3.97,8.695,1,5
0.57,62.1,56.0,5.31,5.35,3.31,7.757000000000001,2,5
1.01,61.0,58.0,6.48,6.43,3.94,8.373,7,4
0.4,62.9,59.0,4.66,4.69,2.94,6.501,1,3
0.5,62.5,58.0,5.06,4.98,3.14,7.154,6,4
0.32,61.1,55.0,4.47,4.44,2.72,6.892,2,5
0.55,61.2,56.4,5.28,5.33,3.25,7.587999999999999,2,3
0.31,62.8,53.0,4.37,4.35,2.74,6.385,6,5
0.5,60.9,58.0,5.14,5.17,3.14,7.381,1,3
1.01,62.9,57.0,6.34,6.37,4.0,8.513,6,2
2.51,63.1,56.0,8.65,8.6,5.44,9.724,1,3
0.35,61.8,57.0,4.5,4.53,2.79,6.756,7,3
0.38,61.6,56.0,4.67,4.72,2.89,6.979,7,5
0.41,61.9,55.0,4.77,4.8,2.96,6.612,6,5
1.09,62.9,58.0,6.56,6.51,4.11,8.772,4,5
1.52,62.1,58.0,7.4,7.31,4.57,9.554,7,4
1.02,61.5,57.0,6.54,6.44,3.99,8.594,7,5
1.02,63.6,57.0,6.41,6.38,4.07,8.686,7,2
0.91,61.5,59.0,6.25,6.18,3.82,8.334,6,4
0.71,62.4,59.0,5.68,5.73,3.56,8.076,6,3
0.77,61.3,58.0,5.84,5.91,3.6,7.601,3,3
0.51,60.7,56.0,5.18,5.21,3.16,7.395,4,3
0.7,63.4,57.0,5.6,5.67,3.57,7.992999999999999,6,2
0.72,62.2,54.4,5.73,5.76,3.57,8.158,7,5
0.3,60.8,57.0,4.38,4.33,2.65,6.815,6,5
0.3,62.6,58.0,4.28,4.25,2.67,6.7379999999999995,1,4
0.91,64.4,62.0,6.06,6.03,3.89,7.956,3,1
0.32,60.7,57.0,4.45,4.41,2.69,6.194,1,5
0.37,61.4,55.0,4.65,4.67,2.86,6.625,5,5
1.19,60.5,57.0,6.82,6.88,4.15,9.254,2,5
1.19,57.4,60.0,7.0,6.9,3.99,8.863,1,2
0.32,60.3,58.0,4.44,4.48,2.69,6.6579999999999995,7,5
0.7,61.7,62.0,5.69,5.65,3.5,7.653,2,4
0.7,62.5,58.0,5.68,5.75,3.57,8.145,2,2
0.33,61.0,59.0,4.45,4.5,2.73,6.361000000000001,4,4
0.55,60.0,56.0,5.35,5.39,3.21,7.638999999999999,7,5
0.6,60.6,57.0,5.48,5.51,3.33,7.971,6,3
0.41,63.3,55.0,4.7,4.74,2.99,7.041,2,3
0.35,63.2,61.0,4.47,4.49,2.83,6.061,4,2
0.9,60.6,61.0,6.14,6.2,3.74,8.17,6,3
0.3,63.4,55.0,4.26,4.22,2.69,6.495,6,3
0.83,61.9,57.0,5.96,6.02,3.71,8.106,5,5
0.4,61.8,55.0,4.78,4.74,2.94,6.898,6,5
1.32,60.5,59.0,7.02,7.06,4.26,8.871,5,3
0.33,63.0,57.0,4.42,4.38,2.77,6.872000000000001,7,5
1.02,60.9,59.0,6.56,6.44,3.96,9.08,2,4
0.71,62.4,54.0,5.71,5.79,3.59,7.968,6,3
0.4,61.6,55.0,4.73,4.75,2.92,6.428,2,5
1.14,61.9,53.0,6.73,6.75,4.17,8.843,4,5
0.3,62.2,56.0,4.31,4.34,2.69,6.431,2,5
0.31,60.7,57.0,4.4,4.37,2.66,6.952999999999999,7,5
1.06,63.4,55.0,6.46,6.51,4.11,9.177999999999999,1,3
1.7,60.6,58.0,7.68,7.71,4.66,9.822000000000001,2,4
1.01,63.3,54.0,6.34,6.42,4.04,8.176,3,2
0.52,62.5,57.0,5.11,5.16,3.21,7.5120000000000005,6,3
1.02,63.4,63.0,6.36,6.32,4.02,8.22,4,3
0.33,62.7,57.0,4.38,4.45,2.77,6.6610000000000005,1,5
1.0,64.6,67.0,6.25,6.19,4.02,8.052999999999999,7,1
0.38,62.2,55.0,4.67,4.63,2.89,7.013999999999999,1,5
0.37,60.6,58.0,4.65,4.62,2.81,6.877999999999999,1,4
0.31,61.0,56.0,4.38,4.37,2.67,6.896,7,5
0.98,62.3,56.0,6.37,6.34,3.96,8.448,7,5
0.9,62.2,60.0,6.08,6.05,3.77,8.011000000000001,6,4
0.32,63.2,54.0,4.38,4.42,2.78,6.225,5,2
1.0,61.1,57.0,6.36,6.51,3.93,9.197000000000001,2,3
0.3,62.2,55.0,4.29,4.33,2.68,6.314,6,5
0.33,61.7,56.0,4.44,4.47,2.75,6.501,7,5
1.01,66.8,61.0,6.15,6.06,4.08,8.49,7,1
0.7,61.3,57.0,5.75,5.71,3.51,7.901,2,5
0.37,60.4,58.0,4.66,4.61,2.8,7.025,1,4
1.33,62.2,56.0,7.01,7.04,4.37,8.972999999999999,5,5
0.71,61.1,56.0,5.75,5.79,3.53,7.569,5,3
1.23,60.6,56.0,6.94,6.92,4.2,8.732000000000001,4,5
0.3,60.5,57.0,4.39,4.34,2.64,6.8629999999999995,1,5
0.5,60.9,57.0,5.16,5.13,3.13,7.093,2,5
1.06,60.6,55.0,6.62,6.65,4.02,8.439,4,5
1.0,60.3,58.0,6.48,6.45,3.9,8.365,6,4
1.19,61.6,56.0,6.87,6.83,4.22,8.425,5,4
0.5,63.1,61.0,5.04,4.97,3.16,6.579,1,3
1.71,62.4,56.0,7.59,7.63,4.75,9.241,3,5
0.9,58.1,64.0,6.26,6.28,3.64,8.265,1,2
1.51,62.3,58.0,7.31,7.35,4.57,9.117,4,3
1.62,61.3,60.0,7.48,7.53,4.6,9.289,4,4
0.91,59.9,61.0,6.2,6.33,3.75,8.325,7,2
1.23,62.4,58.0,6.81,6.88,4.27,8.827,5,5
0.97,59.9,59.0,6.39,6.36,3.82,8.461,2,4
0.34,62.6,54.0,4.46,4.48,2.8,6.531000000000001,2,5
0.28,60.1,62.0,4.25,4.27,2.56,6.349,1,3
0.33,61.9,57.0,4.4,4.42,2.73,6.501,2,5
0.71,60.4,60.0,5.8,5.72,3.48,7.7410000000000005,5,4
0.9,58.4,62.0,6.29,6.35,3.69,8.112,5,3
0.36,62.0,55.0,4.58,4.55,2.83,6.837000000000001,2,5
0.42,63.6,57.0,4.76,4.7,3.01,6.831,2,2
0.61,62.3,55.0,5.47,5.42,3.39,7.718999999999999,6,4
1.55,61.5,58.0,7.48,7.51,4.61,9.68,6,4
1.08,62.3,57.0,6.56,6.61,4.1,8.326,5,5
0.3,61.0,61.0,4.31,4.25,2.61,6.353,6,4
0.3,61.0,59.0,4.33,4.3,2.63,6.851,2,4
0.72,63.1,57.0,5.66,5.72,3.59,7.763,7,3
1.01,60.8,58.0,6.55,6.48,3.96,9.244,2,4
0.72,63.9,58.0,5.65,5.68,3.62,7.757000000000001,5,3
0.37,62.3,59.0,4.56,4.59,2.85,6.6979999999999995,1,3
1.01,63.5,58.0,6.34,6.39,4.04,8.314,7,2
1.69,62.9,58.0,7.59,7.51,4.75,9.673,7,4
0.3,62.3,59.0,4.3,4.27,2.67,6.654,7,4
2.18,60.4,64.0,8.38,8.47,5.09,9.722999999999999,4,2
1.01,62.5,55.0,6.38,6.41,4.0,8.901,2,5
1.03,62.0,56.0,6.55,6.44,4.03,9.775,6,5
0.4,58.4,60.0,4.81,4.84,2.82,6.8839999999999995,6,3
1.02,61.3,56.0,6.43,6.53,3.97,8.574,7,3
0.56,61.9,55.0,5.31,5.29,3.28,7.497000000000001,6,5
0.32,62.0,55.0,4.38,4.42,2.73,6.575,2,3
0.42,62.2,55.0,4.8,4.75,2.97,7.006,6,5
0.57,59.9,60.0,5.36,5.43,3.23,7.119,3,3
1.32,61.7,55.0,7.07,7.03,4.35,8.652000000000001,5,5
0.8,63.4,56.0,5.88,5.92,3.74,8.093,1,2
0.32,63.1,57.0,4.35,4.3,2.73,6.579,7,3
0.78,60.6,58.0,5.92,5.97,3.6,7.728,5,3
0.74,61.9,56.0,5.84,5.79,3.6,8.035,6,5
0.33,62.2,54.0,4.44,4.46,2.77,6.501,4,5
1.01,62.6,56.0,6.41,6.34,3.99,8.65,7,4
0.32,62.7,55.0,4.38,4.36,2.74,6.8020000000000005,1,5
0.74,59.1,60.0,5.98,5.94,3.52,7.845,1,4
0.36,61.7,55.0,4.57,4.63,2.84,6.671,1,5
0.92,62.6,57.0,6.18,6.13,3.85,8.522,1,5
0.7,62.1,57.0,5.69,5.71,3.54,7.782,5,5
0.56,62.3,56.0,5.33,5.26,3.3,7.502999999999999,6,5
0.41,61.6,55.0,4.79,4.82,2.96,6.825,6,5
1.29,63.8,60.0,6.9,6.86,4.39,8.965,2,2
0.5,62.0,56.0,5.06,5.1,3.15,7.352,1,5
0.31,62.5,55.0,4.34,4.37,2.72,6.438,4,5
0.76,60.1,57.0,5.95,5.99,3.59,7.8660000000000005,2,5
1.01,60.6,56.0,6.53,6.48,3.94,9.287,6,5
0.3,62.5,58.0,4.32,4.29,2.69,6.654,2,4
1.16,62.9,55.0,6.65,6.74,4.21,8.934,7,3
0.34,60.3,59.0,4.49,4.53,2.72,6.39,7,4
1.01,62.4,59.0,6.3,6.42,3.97,8.437999999999999,2,2
0.55,62.4,56.0,5.22,5.26,3.27,7.069,2,5
0.73,61.4,58.0,5.76,5.8,3.55,7.977,1,5
0.33,61.3,55.0,4.49,4.51,2.76,6.852,7,5
1.01,61.8,60.0,6.41,6.37,3.95,8.177999999999999,3,4
0.5,61.5,57.0,5.14,5.11,3.15,7.465,1,5
1.0,60.9,61.0,6.41,6.37,3.89,8.184,1,4
1.02,62.9,56.0,6.36,6.4,4.01,8.456,7,3
0.7,61.6,60.0,5.68,5.72,3.51,7.812,2,4
0.41,62.1,58.0,4.73,4.77,2.95,6.526,1,4
0.75,64.5,60.0,5.65,5.54,3.61,7.768,2,1
0.54,62.3,55.0,5.2,5.24,3.25,7.47,7,5
0.5,62.9,67.0,5.02,4.96,3.14,7.4910000000000005,7,1
1.09,62.5,59.0,6.54,6.57,4.1,8.829,7,3
1.7,60.5,59.0,7.77,7.73,4.69,9.326,2,4
0.4,62.1,57.0,4.69,4.74,2.93,6.777,4,5
1.7,59.0,58.0,7.85,7.8,4.62,9.677,7,4
0.72,61.8,56.0,5.72,5.77,3.56,7.882000000000001,5,5
1.51,63.4,57.0,7.25,7.29,4.61,9.138,2,2
0.73,62.0,58.0,5.75,5.8,3.58,7.678999999999999,7,4
0.9,64.0,61.0,6.0,5.96,3.83,7.962999999999999,3,2
1.39,61.5,62.0,7.09,7.16,4.38,8.799,7,3
1.21,61.0,56.0,6.91,6.87,4.2,8.39,5,4
2.0,63.7,61.0,7.85,7.97,5.04,9.411,5,3
0.32,62.3,60.0,4.4,4.36,2.73,6.382000000000001,4,4
1.57,61.0,59.0,7.54,7.5,4.59,9.357000000000001,4,4
1.21,59.9,62.0,6.92,6.88,4.13,8.656,2,4
0.32,60.9,61.0,4.41,4.39,2.68,6.8420000000000005,7,4
0.7,62.3,54.0,5.67,5.72,3.55,7.983,1,5
2.03,62.4,59.0,7.98,8.04,5.0,9.805,6,3
1.57,62.2,56.0,7.42,7.47,4.63,9.272,5,5
0.32,63.3,56.0,4.35,4.34,2.75,6.579,1,3
0.54,62.0,56.0,5.21,5.25,3.24,7.571000000000001,6,5
0.71,59.3,57.0,5.86,5.81,3.46,7.754,2,5
0.3,63.0,59.0,4.24,4.27,2.68,5.976,3,3
1.01,61.2,58.0,6.47,6.33,3.92,8.754,7,4
0.41,62.5,55.0,4.76,4.75,2.97,6.981,7,5
0.31,61.4,61.0,4.34,4.39,2.68,6.011,5,3
0.7,58.2,60.0,5.84,5.78,3.38,7.752999999999999,7,4
0.31,61.3,56.0,4.37,4.4,2.69,6.035,3,5
0.31,62.5,56.0,4.36,4.34,2.72,6.848,6,5
0.71,61.8,56.0,5.73,5.76,3.55,8.101,7,5
0.5,66.5,60.0,4.93,4.85,3.25,7.0520000000000005,4,1
0.4,61.3,56.0,4.79,4.74,2.92,6.957000000000001,6,5
2.19,62.3,62.0,8.27,8.25,5.15,9.668,4,4
1.01,63.0,56.0,6.34,6.3,3.98,8.323,1,5
0.3,61.7,60.0,4.28,4.31,2.65,6.346,1,4
1.23,61.8,56.0,6.85,6.91,4.25,8.3,4,5
1.51,61.2,57.0,7.37,7.47,4.54,9.607999999999999,1,5
0.54,62.9,57.0,5.17,5.22,3.27,7.416,6,3
0.36,61.6,59.0,4.57,4.52,2.8,6.697,4,4
0.41,62.9,58.0,4.74,4.77,2.99,6.526,1,3
0.74,62.4,57.0,5.8,5.74,3.6,7.957000000000001,6,4
1.51,60.8,56.0,7.41,7.46,4.52,9.033,4,3
0.49,60.7,56.0,5.13,5.18,3.13,7.082000000000001,4,5
0.38,62.2,54.0,4.64,4.66,2.89,6.768,2,5
1.01,63.0,57.0,6.35,6.42,4.02,8.686,7,3
1.07,58.4,60.0,6.68,6.78,3.93,8.294,5,3
1.02,63.9,57.9,6.28,6.33,4.03,8.379,3,3
1.04,62.1,57.0,6.46,6.48,4.02,8.448,2,5
0.81,62.5,54.0,5.95,5.98,3.73,8.657,1,5
0.3,63.3,57.0,4.22,4.25,2.68,6.265,4,2
0.94,62.4,58.0,6.23,6.17,3.87,8.148,2,4
0.52,58.3,59.0,5.26,5.3,3.08,7.47,7,2
0.53,59.8,58.0,5.27,5.26,3.15,7.502999999999999,1,4
0.91,61.9,56.0,6.19,6.22,3.85,8.259,3,5
0.3,62.5,59.0,4.3,4.27,2.68,6.7379999999999995,1,4
0.53,61.8,55.0,5.16,5.19,3.2,7.797000000000001,1,5
0.42,62.4,59.0,4.78,4.8,2.99,6.825,7,3
2.01,63.2,56.0,8.04,7.96,5.06,9.726,7,3
1.18,61.2,57.0,6.81,6.86,4.18,8.552999999999999,4,5
0.35,60.5,57.0,4.52,4.6,2.76,6.56,2,5
0.71,63.0,55.0,5.65,5.71,3.58,7.79,2,3
0.58,61.5,56.0,5.35,5.38,3.3,7.432,7,5
0.27,58.8,57.0,4.25,4.36,2.53,5.989,7,3
0.34,60.6,56.0,4.54,4.51,2.74,6.688,6,5
1.01,62.8,57.0,6.36,6.41,4.01,8.353,5,5
0.7,62.1,57.0,5.66,5.7,3.53,7.837999999999999,7,5
0.36,60.1,57.0,4.66,4.62,2.79,6.746,6,4
0.34,61.4,57.0,4.49,4.54,2.77,6.659,6,5
0.32,63.1,57.0,4.34,4.37,2.75,6.33,4,2
1.13,61.4,55.0,6.72,6.74,4.13,9.154,6,5
1.04,61.3,57.0,6.56,6.53,4.01,8.447000000000001,5,5
0.71,61.4,57.0,5.71,5.75,3.52,7.832999999999999,4,5
0.4,62.3,54.0,4.75,4.76,2.96,6.95,7,5
2.09,62.2,58.0,8.17,8.12,5.06,9.822000000000001,4,4
0.32,62.0,55.0,4.42,4.45,2.75,6.562,4,5
0.32,64.1,54.0,4.37,4.34,2.79,6.347,6,2
0.3,63.1,55.0,4.28,4.31,2.71,6.314,6,2
0.75,60.8,57.0,5.87,5.9,3.58,8.191,2,5
1.03,60.9,57.0,6.54,6.5,3.97,8.525,7,5
0.8,62.6,58.0,5.9,5.92,3.7,7.959,2,3
0.59,61.2,56.0,5.43,5.38,3.31,7.507000000000001,6,5
0.39,62.9,58.0,4.62,4.66,2.92,7.1160000000000005,6,3
1.51,65.0,64.0,7.1,7.03,4.59,9.154,4,1
0.4,61.4,57.0,4.72,4.79,2.92,6.831,4,5
0.33,61.2,57.0,4.45,4.47,2.73,6.766,1,5
0.41,62.8,57.0,4.69,4.73,2.96,6.627000000000001,2,3
0.52,62.7,57.0,5.11,5.07,3.19,6.978,2,4
0.5,61.8,63.0,5.05,5.08,3.13,6.979,4,3
0.54,62.2,53.9,5.22,5.25,3.26,7.604,7,5
0.36,61.8,55.0,4.6,4.63,2.85,6.26,5,5
0.62,62.2,55.0,5.45,5.51,3.41,7.58,6,5
0.31,60.6,58.0,4.39,4.42,2.67,6.375,7,5
1.02,63.0,57.0,6.39,6.35,4.01,9.652999999999999,6,5
0.69,62.8,58.0,5.65,5.62,3.54,7.507999999999999,4,4
1.16,66.3,57.0,6.56,6.5,4.33,8.347999999999999,4,1
0.8,62.4,54.0,5.98,5.94,3.72,8.411,1,3
0.3,62.7,58.0,4.27,4.22,2.66,6.353,7,4
0.5,63.8,54.0,5.07,5.05,3.23,7.52,1,5
0.31,62.3,56.0,4.38,4.35,2.72,6.385,6,5
0.3,62.5,58.0,4.27,4.34,2.69,6.265,4,4
1.06,63.4,58.0,6.44,6.47,4.09,8.549,7,3
0.42,61.7,55.0,4.79,4.83,2.97,7.077000000000001,6,5
0.31,62.2,54.0,4.36,4.39,2.72,6.1160000000000005,3,5
0.5,61.2,56.0,5.13,5.1,3.13,7.568,7,5
0.31,62.0,53.0,4.34,4.37,2.7,6.332000000000001,4,5
0.74,61.9,55.0,5.8,5.83,3.6,8.005,5,5
0.76,60.5,56.0,5.98,5.95,3.61,8.145,1,4
1.25,62.0,59.0,6.88,6.96,4.29,9.314,7,5
0.5,59.8,58.0,5.15,5.19,3.09,7.393,7,4
0.53,59.9,58.0,5.31,5.27,3.17,6.892,1,4
0.73,61.4,55.0,5.8,5.82,3.57,8.152000000000001,1,5
1.09,61.1,57.0,6.71,6.62,4.07,8.56,4,5
2.16,61.0,57.0,8.4,8.32,5.1,9.109,2,5
0.35,63.3,57.0,4.51,4.53,2.86,6.468,6,2
1.07,62.5,56.0,6.52,6.55,4.08,8.742,4,3
0.42,63.1,56.0,4.77,4.8,3.02,6.575,2,3
0.86,61.0,58.0,6.15,6.12,3.74,7.922000000000001,4,4
0.8,61.5,58.0,5.96,6.0,3.68,8.12,1,5
0.41,61.8,56.0,4.76,4.79,2.95,6.76,2,5
1.75,60.3,61.0,7.82,7.74,4.69,9.642000000000001,1,4
1.53,62.4,54.0,7.34,7.38,4.59,9.099,3,5
0.3,61.1,58.0,4.32,4.36,2.65,6.787000000000001,2,5
0.9,63.5,55.0,6.14,6.08,3.88,8.51,4,3
